148266
0	159	1	0
1	159	2	1
2	159	3	2
3	159	4	3
4	159	5	4
5	159	6	5
6	159	7	2
7	159	8	2
8	159	9	6
9	159	10	2
10	159	11	7
11	159	12	2
12	159	13	8
13	159	14	9
14	159	13	8
11	159	15	10
15	159	16	5
16	159	17	11
11	159	18	12
17	159	19	13
18	159	20	2
19	159	21	14
19	159	22	14
20	159	23	15
21	159	24	6
22	159	25	5
10	159	26	16
20	159	27	17
23	159	28	8
24	159	29	6
11	159	30	18
11	159	31	19
25	159	32	11
26	159	33	4
27	159	34	2
28	159	35	20
29	159	36	21
30	159	37	22
28	159	38	23
29	159	39	24
31	159	40	14
26	159	41	25
32	159	42	14
33	159	43	26
29	159	44	27
33	159	45	28
34	159	46	29
33	159	47	23
35	159	48	30
35	159	49	15
36	159	49	15
37	159	50	31
26	159	51	25
38	159	52	23
39	159	49	15
40	159	49	15
41	159	49	15
42	159	53	32
43	159	39	24
26	159	54	33
44	159	55	34
45	159	49	15
46	159	56	14
47	159	57	35
48	159	49	15
49	159	58	36
50	159	59	21
51	159	60	15
52	159	49	15
53	159	61	37
54	159	62	38
55	159	63	3
56	159	64	39
55	159	43	26
57	159	65	15
58	159	66	40
59	159	67	41
60	159	68	21
61	159	69	14
62	159	70	21
55	159	71	28
55	159	72	23
55	159	73	23
63	159	74	34
55	159	75	42
64	159	76	15
65	159	77	43
66	159	78	44
67	159	79	43
68	159	80	21
69	159	81	45
37	159	82	46
50	159	83	47
70	159	84	14
71	159	85	33
72	159	86	40
73	159	87	36
74	159	88	48
75	159	89	49
76	159	90	43
74	159	91	50
77	159	92	51
78	159	41	25
79	159	93	52
75	159	94	53
80	159	95	54
81	159	96	51
82	159	97	15
83	159	87	36
78	159	98	55
84	159	99	56
85	159	100	23
86	159	101	57
87	159	102	36
88	159	103	14
89	159	104	15
90	159	105	22
91	159	106	41
92	159	107	58
93	159	106	41
94	159	108	36
95	159	109	59
96	159	110	43
97	159	111	36
55	159	112	3
98	159	113	26
99	159	114	21
100	159	115	60
101	159	116	24
78	159	117	61
39	159	118	62
102	159	119	3
78	159	120	43
103	159	121	21
104	159	122	21
105	159	53	32
71	159	123	63
106	159	124	15
107	159	125	49
76	159	126	64
108	159	95	54
109	159	127	52
110	159	128	26
111	159	129	56
109	159	130	3
112	159	131	65
113	159	132	50
114	159	133	25
115	159	23	15
116	159	134	43
117	159	135	21
118	159	136	66
35	159	137	62
75	159	138	48
119	159	139	52
120	159	140	24
121	159	53	32
122	159	141	36
123	159	142	67
96	159	143	68
124	159	144	7
124	159	145	49
125	159	146	57
124	159	147	49
126	159	148	56
127	159	149	69
128	159	150	25
114	159	151	37
78	159	152	7
129	159	153	70
45	159	118	62
130	159	154	52
131	159	155	71
132	159	156	72
133	159	65	15
134	159	35	20
135	159	157	43
5	159	158	27
136	159	159	26
84	159	160	43
110	159	161	1
84	159	162	73
115	159	163	74
137	159	164	36
110	159	165	75
138	159	166	76
139	159	167	15
55	159	168	35
140	159	169	15
71	159	170	73
110	159	171	1
141	159	172	10
78	159	173	38
58	159	174	49
142	159	175	47
143	159	176	37
46	159	177	43
96	159	178	74
144	159	179	43
145	159	180	43
67	159	65	15
145	159	181	40
55	159	182	77
146	159	183	64
114	159	184	78
147	159	185	56
39	159	186	48
148	159	187	79
149	159	188	14
150	159	189	15
128	159	190	21
151	159	191	80
86	159	192	49
152	159	193	81
153	159	41	25
154	159	49	15
154	159	137	62
63	159	194	53
113	159	195	34
47	159	196	82
127	159	118	62
155	159	197	50
153	159	198	60
156	159	199	56
31	159	200	26
13	159	201	53
157	159	202	14
158	159	203	50
26	159	204	83
159	159	205	54
160	159	156	72
161	159	206	21
162	159	207	81
163	159	208	84
164	159	162	73
46	159	209	85
143	159	210	86
