1106	2043
77	31
2234	655
759	739
2230	2291
1175	1182
1289	2223
1902	1672
3390	2200
905	783
443	1012
2236	2354
620	698
3258	863
1638	1557
1335	1924
2932	1840
677	1418
2840	2171
93	921
486	938
2826	911
387	1813
1524	34
2701	425
1572	1898
1355	3387
388	566
1574	196
3382	2863
3318	2238
1922	1815
693	3367
2037	2773
2434	2629
281	655
2940	2415
845	916
1690	1167
913	2191
1431	819
388	2253
1067	3225
981	21
1515	966
2547	1114
2677	2510
1800	1924
3216	42
864	1443
1400	786
3263	1647
1364	2991
2953	209
2995	2808
3212	1924
1912	1018
1071	2318
2033	1172
786	909
1442	1930
1431	698
527	1500
2932	2136
2028	1775
2131	1770
3376	1448
166	1269
2722	2963
3471	996
3304	3066
1239	2474
1210	1226
388	1742
1199	2260
1769	3438
3157	1334
3347	2129
1469	1470
2047	13
774	1050
727	2287
577	1091
3241	605
1287	1913
1145	200
2522	2373
2063	1252
757	1464
418	1885
2806	2307
1516	2856
388	1283
2525	1934
382	1101
311	713
1809	2247
2230	1558
1828	1927
123	3387
214	400
896	893
2362	289
2562	665
388	34
2687	2302
1010	1563
851	164
3080	2958
622	1361
347	185
2896	1355
709	1491
3446	1075
1924	1910
542	2016
1058	279
2674	575
2095	2881
3428	2486
3106	1337
2014	87
2831	2435
2239	1962
1558	1344
727	518
1313	3156
598	177
2028	1737
3001	1660
1017	3031
556	231
1631	1732
416	2434
3347	848
3044	3460
398	954
95	334
1273	2450
95	559
3382	961
2237	3393
963	378
1541	2260
3346	482
1733	3375
507	1038
3258	1151
1659	3044
154	1081
1576	655
1138	2646
1147	115
1116	2843
3232	834
1519	2549
632	269
1955	2635
3258	871
636	2011
2905	1224
864	191
440	492
3054	416
95	79
2227	3039
378	1709
1151	87
2031	515
1028	773
278	317
1363	1674
2244	949
583	1190
942	1577
1924	2722
2842	1534
968	1361
870	3318
1616	55
1939	2354
1901	38
40	1623
2888	1495
193	1112
2236	146
1219	1664
1037	107
2456	1701
979	3343
3236	3285
1766	1657
1787	1778
1954	786
388	716
230	2190
2254	987
2695	3405
468	2068
908	667
303	1256
1232	35
639	3266
821	292
3044	2693
2837	516
2808	3224
2332	2788
1613	2305
3199	1167
0	451
388	70
2701	1247
3031	3079
388	569
845	581
1139	1167
191	3074
2421	1568
2868	750
388	1361
1427	1502
968	385
3031	2414
1643	478
1014	727
976	282
1120	2883
1410	373
2574	2555
1099	477
2720	1994
1232	786
843	193
1551	716
709	1328
543	1549
2797	1764
1416	613
1503	104
3478	3230
2163	796
2083	2084
2880	3066
1355	2047
3390	2698
3405	3150
2099	811
1421	479
601	1187
2249	416
475	3329
653	262
2616	3139
1395	1270
1427	2569
834	1288
311	2959
2244	1147
1944	2093
1571	3044
3176	1633
624	937
1922	624
805	546
24	193
3006	2576
1139	1616
2162	1047
335	301
2492	1838
1844	740
944	165
2934	1105
2791	328
919	362
1558	2129
2522	940
3347	3053
810	497
1063	1101
1053	299
2772	2632
979	2722
1014	408
3368	1568
952	635
218	727
116	953
3261	1895
119	807
327	393
2616	3040
2233	2150
3182	3433
1698	2365
1468	1819
1377	1060
3049	2332
2073	1978
1300	1266
993	88
333	1445
3241	2161
786	165
3157	3468
1486	3414
1957	653
73	1266
2471	1871
948	2823
2306	1378
764	2818
73	1126
1089	935
2838	2655
705	823
1010	2883
3222	3039
709	1887
2602	2908
3446	1616
2439	1831
88	182
751	777
1234	11
2571	107
1486	1264
1168	212
764	1228
1839	2257
2306	230
2020	1012
1233	1743
297	727
1677	2080
732	612
3044	925
1562	998
2064	488
1616	752
1769	3390
2403	1138
417	1338
2877	1277
1014	639
2063	2489
2522	3269
1452	944
2114	479
2063	3393
388	1645
3257	1365
2515	833
218	959
747	461
3385	1283
636	3266
400	1139
200	128
152	3024
3471	280
2617	1473
400	3449
1827	1416
3359	2979
503	921
3054	3044
627	668
418	2238
2923	2782
388	2725
324	1759
218	1625
2239	3387
1734	1622
2900	3262
2172	254
2461	2472
959	316
141	115
2385	3196
1285	3393
2194	2318
920	1186
376	973
2339	2175
535	3002
2944	2438
116	2448
1852	456
388	485
1260	2080
2347	1202
1432	1683
3031	2431
311	2204
2786	364
1507	802
779	1230
2450	1371
1736	2818
2491	3032
1606	375
372	988
251	1005
316	1192
3031	626
598	1193
3447	2206
2644	1979
2312	1174
210	204
2545	2548
42	2650
3044	1924
1767	1461
2984	3044
74	405
532	162
1573	1009
597	120
1562	3241
1762	2813
1150	849
1141	416
3031	2502
1216	525
2492	3417
3136	1610
1140	87
388	1577
2345	3349
689	2655
2674	1850
2788	2328
146	479
1199	2279
3006	2462
2305	1715
1056	518
1323	1179
2820	2677
2440	1682
875	396
3111	3426
786	715
2322	1596
2861	2502
870	327
316	340
2680	1849
2302	2830
1558	1335
2928	2789
1067	1335
2995	921
1084	3385
2511	1123
2919	963
1164	1298
767	2602
2108	87
1982	1607
2346	2110
2838	629
1956	1976
388	953
1613	419
388	2936
756	639
2940	2617
475	2194
1833	1746
535	214
997	2877
281	482
943	1518
535	255
388	973
1588	660
3333	2020
3312	846
2226	77
1135	1139
3216	259
3010	3211
3438	1930
2075	2629
1183	1048
1649	2755
3157	3044
2805	3068
618	177
676	1923
1400	1869
2522	87
284	1577
2616	2729
314	2818
2753	3039
1296	3145
1363	2432
999	3377
2373	437
3232	1452
1360	3097
885	1623
1260	1680
2553	3288
1139	1152
696	224
242	1128
2091	2566
598	980
938	79
3004	1246
1367	1617
1574	1638
569	359
1395	328
1370	528
1718	1764
1571	1047
647	806
636	301
2231	2383
1086	1354
2511	612
400	865
73	1300
1677	717
402	891
3022	919
972	2146
1289	3257
2713	756
1442	1393
870	709
1585	238
1014	453
2080	1405
911	515
2896	2313
2616	2413
416	1367
936	1889
3202	856
3031	3445
2993	905
73	1142
218	547
3330	1839
2062	3031
3459	2949
688	1250
744	2713
2608	2665
639	1252
251	2474
709	447
1821	1906
2112	1195
864	709
2932	2560
2325	1738
630	1619
535	2568
2151	1385
1151	993
896	1070
1508	1047
1739	1337
3405	3031
2859	917
2667	378
1548	2843
299	1543
1388	1057
491	2627
1285	20
1175	2417
414	774
1818	376
968	873
3167	668
1649	3385
3387	1418
587	997
885	1794
1613	181
230	261
2960	1924
963	1830
812	1375
2255	1664
2919	1418
2291	1548
2014	3124
1844	3347
1574	740
2288	2328
580	1906
3253	3138
400	678
1620	1178
1718	2737
3139	1846
786	1549
2859	2999
1038	193
1067	1924
3200	3446
3376	1776
388	2567
236	1104
3385	1044
856	2807
3346	1906
1282	1678
601	1252
214	3385
1067	2843
418	329
3326	979
2336	652
2023	2027
3443	1785
2099	1780
589	3413
1432	3114
388	788
1059	3416
388	1558
535	3369
3044	2501
2805	380
388	238
1345	149
3326	295
165	2118
1912	1937
2522	3329
3420	2977
1655	2908
798	2223
1551	1764
3007	3183
375	1277
1770	103
1416	2898
3258	3106
1801	841
2294	3310
786	1889
218	893
1017	1219
3002	2954
2336	3147
3241	3031
3314	1764
1067	3022
2014	229
360	94
2701	1397
1050	1097
3215	1632
3017	1533
3326	2064
2428	1126
515	745
627	2345
145	2499
1207	3182
587	393
563	3215
203	1557
1507	233
311	1446
759	1452
1336	1673
3390	2817
1165	1093
1961	3019
218	1864
1159	1817
1632	2431
2198	550
193	518
2617	2466
3221	1139
2291	809
1001	3244
3200	1234
3112	3230
214	620
2918	2697
613	1575
388	3263
400	1619
1260	2652
558	733
2855	2830
1017	979
502	265
285	2079
1651	1924
1653	1413
2047	2833
2624	411
995	2238
1360	3294
940	2649
1721	969
845	939
963	2371
1861	667
938	165
1822	2258
1595	722
1416	1112
2457	1128
2373	1187
416	1348
1140	1138
1450	1336
327	465
2995	3235
2932	2265
2927	1061
879	544
1558	848
3212	635
814	1906
1907	3182
565	1616
2073	2587
2788	1817
1031	2072
407	540
2554	2938
980	3310
998	2898
3430	380
3385	1771
2331	233
2920	2827
2211	400
1559	1106
2047	449
2181	2673
821	969
73	1814
380	1032
2511	3344
2049	1308
3031	2317
677	327
3446	1187
2972	2732
874	1629
127	1509
739	785
230	662
