74133
0	50	1	0	35
1	50	2	1	46
2	50	3	2	56
3	50	4	3	45
4	50	5	4	45
2	50	6	5	56
5	50	7	6	44
6	50	8	7	55
7	50	9	8	57
8	50	10	9	45
9	50	11	6	32
10	50	12	10	46
11	50	13	11	46
12	50	14	8	45
13	50	15	12	45
14	50	16	13	45
15	50	17	11	54
16	50	18	14	45
17	50	19	15	69
18	50	20	2	46
19	50	21	16	46
20	50	22	17	46
21	50	23	18	45
22	50	24	10	1
23	50	25	11	44
24	50	26	19	45
25	50	27	20	44
26	50	28	21	46
27	50	29	22	45
28	50	30	23	55
29	50	31	24	35
30	50	32	8	54
29	50	33	4	35
31	50	30	23	55
30	50	34	25	53
32	50	35	26	34
1	50	36	27	46
33	50	37	28	74
34	50	38	29	45
35	50	30	23	55
36	50	39	30	65
37	50	40	27	45
38	50	41	31	45
39	50	42	28	54
40	50	43	32	56
41	50	44	33	46
42	50	45	34	46
43	50	46	12	56
44	50	47	14	45
45	50	48	19	45
46	50	49	35	45
47	50	50	36	46
5	50	51	35	44
46	50	52	22	46
48	50	53	37	44
49	50	54	2	53
50	50	47	14	45
51	50	41	31	45
52	50	55	38	45
53	50	56	35	57
54	50	57	39	43
55	50	58	2	45
55	50	30	23	55
45	50	59	40	45
56	50	60	41	45
57	50	61	2	84
58	50	62	35	45
59	50	63	14	45
60	50	64	11	63
61	50	65	28	55
62	50	66	42	45
63	50	67	43	46
64	50	68	20	61
3	50	69	41	45
64	50	70	20	31
65	50	71	44	83
66	50	41	31	45
67	50	72	45	52
68	50	30	23	55
69	50	73	46	45
70	50	41	31	45
71	50	30	23	55
72	50	30	23	55
73	50	74	47	43
74	50	75	48	45
75	50	41	31	45
76	50	76	49	56
67	50	77	24	52
67	50	78	4	52
77	50	79	50	46
78	50	80	51	35
79	50	81	36	44
80	44	82	52	54
81	44	83	53	45
82	44	84	54	45
83	44	85	23	74
84	44	86	55	45
65	44	87	45	83
85	44	88	56	35
86	44	89	57	45
87	44	90	10	44
88	44	90	10	44
74	44	91	58	44
89	44	92	59	45
44	44	93	60	45
90	44	94	61	45
91	44	95	62	77
92	44	96	3	46
93	44	97	10	45
94	44	98	63	74
95	44	99	64	45
91	44	95	62	77
91	44	100	32	77
96	44	101	65	45
97	44	102	32	44
98	44	103	27	46
99	44	104	49	35
100	44	105	54	45
79	44	106	66	44
101	44	41	31	45
102	44	107	67	44
103	44	30	23	55
92	44	108	68	46
104	44	109	69	46
94	44	110	12	74
105	44	18	14	45
106	44	111	32	57
73	44	112	51	43
95	44	113	70	46
107	44	41	31	45
108	44	89	57	45
109	44	114	10	46
110	44	115	23	44
111	44	89	57	45
112	44	116	37	46
113	44	117	71	57
114	44	41	31	45
33	44	30	23	55
115	44	118	72	43
116	44	119	54	34
117	44	120	73	44
118	44	118	72	43
90	44	89	57	45
44	44	41	31	45
14	44	29	22	45
119	44	121	74	45
73	44	122	46	43
120	44	123	75	35
55	44	50	36	46
121	44	124	76	45
122	44	125	77	45
123	44	126	2	45
124	44	127	2	44
82	44	128	52	46
16	44	129	34	45
125	44	115	23	44
42	44	130	0	46
126	44	131	60	45
127	44	52	22	46
128	44	132	0	45
129	44	133	73	44
129	44	134	64	45
130	44	30	23	55
131	44	135	52	44
50	44	136	78	45
132	44	137	51	45
133	44	138	79	45
134	44	30	23	55
135	44	139	69	45
14	44	140	63	45
136	44	141	2	54
7	44	30	23	55
137	44	27	20	44
138	44	142	2	54
139	44	30	23	55
140	44	143	80	46
141	44	144	81	46
142	44	145	36	43
143	44	146	73	46
144	44	147	46	45
36	44	148	82	75
23	44	149	83	45
145	44	150	28	46
146	44	151	84	43
147	44	152	73	35
148	44	153	70	64
149	44	154	85	46
150	44	114	10	46
133	44	155	3	45
66	44	30	23	55
23	44	30	23	55
151	44	156	60	55
152	44	115	23	44
105	44	157	73	35
36	44	158	4	64
153	44	159	45	45
154	44	160	73	35
155	44	161	73	44
33	44	162	86	44
156	44	163	10	45
157	44	30	23	55
158	44	30	23	55
159	44	30	23	55
160	44	164	10	45
161	44	165	22	45
5	44	166	87	44
145	44	167	23	45
162	44	168	2	22
163	44	115	23	44
30	44	30	23	55
164	44	169	46	44
165	44	170	47	44
166	44	156	60	55
167	44	171	52	45
168	44	30	23	55
169	44	172	88	45
20	44	30	23	55
170	44	30	23	55
171	44	173	10	35
172	44	173	10	35
173	44	174	22	34
174	44	175	51	44
175	44	176	78	44
176	44	177	36	47
177	44	178	89	43
178	44	30	23	55
179	44	179	73	44
117	44	180	60	44
180	44	154	85	46
181	44	181	23	46
120	44	182	27	53
112	44	183	60	46
182	44	184	61	35
133	44	185	90	45
183	44	186	74	35
184	44	187	81	44
185	44	188	55	46
186	44	189	91	54
187	44	162	86	44
188	43	30	23	55
189	44	190	3	46
190	44	191	3	44
191	44	30	23	55
192	44	41	31	45
193	44	192	92	54
194	44	193	71	52
195	44	194	93	84
196	44	195	0	45
197	44	196	23	46
100	44	197	42	45
198	44	198	73	35
199	44	199	46	45
200	44	200	28	73
201	44	181	23	46
202	44	41	31	45
203	44	201	61	45
204	44	202	75	84
123	44	203	2	45
205	44	204	36	46
58	44	205	61	46
206	44	206	94	43
100	44	30	23	55
207	44	207	95	33
208	44	208	31	43
209	44	41	31	45
210	44	200	28	73
211	44	209	96	35
129	44	210	55	46
120	44	211	73	54
212	44	41	31	45
66	44	30	23	55
66	44	41	31	45
213	44	30	23	55
214	44	30	23	55
208	44	212	54	43
215	44	213	97	35
216	44	30	23	55
140	44	188	55	46
217	44	30	23	55
218	44	30	23	55
219	44	30	23	55
135	44	214	60	45
220	44	215	81	45
221	44	41	31	45
222	44	30	23	55
222	44	216	2	67
213	44	217	94	44
223	44	167	23	45
224	44	30	23	55
215	44	218	36	45
197	44	219	98	46
225	44	220	54	45
226	44	30	23	55
142	44	221	73	43
227	44	222	73	84
228	44	223	73	43
229	44	224	64	46
126	44	225	73	34
230	44	226	52	45
231	44	30	23	55
232	44	227	91	44
142	44	221	73	43
181	44	30	23	55
233	44	167	23	45
234	44	228	10	46
235	44	30	23	55
236	44	229	10	35
126	44	30	23	55
237	44	230	34	46
93	44	231	30	45
238	44	232	73	54
239	44	233	99	45
178	44	167	23	45
240	44	167	23	45
241	44	234	20	44
80	44	235	73	54
242	44	236	73	44
105	44	237	100	35
235	44	238	3	45
243	44	239	81	75
86	44	89	57	45
238	44	240	73	44
93	44	226	52	45
244	44	241	73	54
245	44	242	101	45
246	44	243	81	45
247	44	243	81	45
239	44	244	38	45
239	44	245	75	46
248	44	246	73	43
249	44	247	73	43
250	44	248	73	45
114	44	249	27	44
4	44	250	82	45
85	44	251	73	34
251	44	252	2	46
135	44	253	73	45
100	44	254	0	43
13	44	255	0	45
172	44	256	0	45
252	44	257	2	63
135	44	258	74	45
253	44	30	23	55
254	44	259	92	55
250	44	260	14	74
250	44	261	14	74
255	44	118	72	43
46	44	262	54	35
256	44	167	23	45
257	44	18	14	45
258	44	263	3	45
259	44	264	3	46
260	44	47	14	45
86	44	265	12	74
261	44	266	102	22
44	44	47	14	45
262	44	267	76	35
263	44	154	85	46
264	43	30	23	55
70	44	167	23	45
265	44	174	22	34
230	44	27	20	44
266	44	268	15	46
93	44	269	12	45
267	44	270	99	45
268	44	271	6	32
158	44	167	23	45
269	44	272	103	57
20	44	273	38	46
270	44	274	104	65
116	44	275	105	34
133	44	276	106	34
95	44	277	107	45
23	44	167	23	45
271	44	167	23	45
225	44	278	22	45
272	44	279	43	54
273	44	280	59	45
67	44	281	33	52
99	44	282	10	35
274	44	283	101	44
67	44	284	1	52
275	44	285	75	45
276	44	286	108	68
277	44	287	109	46
278	44	288	110	21
279	44	289	107	45
280	44	47	14	45
281	44	290	38	45
282	44	167	23	45
283	44	291	6	65
133	44	292	111	34
31	44	293	59	45
225	44	294	112	45
284	44	295	12	44
184	44	296	109	44
36	44	39	30	65
47	44	297	6	46
285	44	298	113	44
176	44	299	45	44
119	44	300	12	43
26	44	301	76	35
286	44	302	2	54
133	44	303	114	34
205	44	304	3	57
286	44	305	37	54
136	44	306	100	54
286	44	307	30	54
133	44	308	115	45
287	44	309	27	41
288	44	310	116	45
287	44	311	117	40
132	44	312	73	45
46	44	313	100	46
289	44	314	37	45
236	44	315	34	77
125	44	316	51	55
108	44	317	101	55
290	44	67	43	46
178	44	318	71	65
291	44	319	6	56
286	44	320	30	35
84	44	321	118	45
292	44	322	64	46
293	44	323	100	46
286	44	324	119	35
107	44	167	23	45
280	44	325	35	45
26	44	89	57	45
61	44	326	10	55
51	44	325	35	45
294	44	327	32	43
187	44	328	10	44
295	44	329	23	45
296	44	330	120	66
133	44	331	115	45
280	44	47	14	45
154	44	332	105	45
297	44	333	55	46
298	44	167	23	45
299	44	334	39	44
300	44	335	121	45
301	44	336	34	44
302	44	337	73	40
303	44	338	10	34
304	44	339	122	45
2	44	340	55	56
305	44	341	3	42
306	44	342	117	40
172	44	343	32	45
307	44	344	123	66
308	44	345	60	34
309	44	346	124	45
70	44	347	34	47
23	44	348	10	45
1	44	349	49	56
2	44	350	125	56
35	44	351	73	40
171	44	343	32	45
310	44	352	6	46
244	44	167	23	45
311	44	353	126	45
312	44	354	122	45
224	44	167	23	45
313	44	355	10	43
314	44	356	60	46
47	44	357	60	46
15	44	358	10	44
315	44	167	23	45
1	44	359	45	46
316	44	360	127	45
26	44	361	55	45
