3480
55495	0
1105687	1
81171	2
252292	3
814904	4
397099	5
184876	6
398124	7
194546	8
388244	9
58590	10
228604	11
182172	12
363383	13
254504	14
212198	15
493487	16
262587	17
126144	18
419692	19
169957	20
511585	21
296890	22
1416939	23
129041	24
523778	25
633332	26
124964	27
84720	28
201964	29
785060	30
1216837	31
380895	32
27083	33
1820635	34
90040	35
126117	36
193264	37
371117	38
127961	39
35694	40
256081	41
1095056	42
385383	43
1881577	44
462995	45
1159715	46
1269130	47
191221	48
1163231	49
951179	50
239907	51
83706	52
1931907	53
994454	54
223928	55
227255	56
234299	57
318518	58
179650	59
288974	60
168975	61
1209309	62
124450	63
452522	64
1053784	65
1976462	66
90547	67
161082	68
227518	69
222184	70
164011	71
265191	72
17792	73
274169	74
940337	75
55774	76
272009	77
118201	78
745243	79
106427	80
566614	81
168350	82
1177300	83
871111	84
5686	85
234230	86
813954	87
88470	88
93462	89
1027578	90
1127416	91
526799	92
234589	93
730928	94
139406	95
45174	96
51134	97
158163	98
1785	99
48963	100
84698	101
3849	102
1070031	103
244372	104
585157	105
1268577	106
1428411	107
72160	108
1011064	109
131251	110
161551	111
58643	112
844555	113
109199	114
237066	115
85306	116
232042	117
85095	118
43160	119
400715	120
349850	121
1115406	122
126601	123
260023	124
363638	125
1986484	126
125209	127
1856887	128
620151	129
501636	130
123141	131
56007	132
1643778	133
104926	134
153392	135
113631	136
199785	137
208245	138
78	139
937900	140
37269	141
56143	142
756299	143
61808	144
21391	145
344397	146
132958	147
1222910	148
1563435	149
122882	150
336312	151
552433	152
30392	153
118174	154
356171	155
311467	156
639869	157
1742443	158
4907	159
73004	160
810863	161
1814697	162
565307	163
173353	164
468002	165
171446	166
935575	167
209790	168
135726	169
39447	170
1752778	171
403875	172
922538	173
193568	174
199830	175
517668	176
350493	177
947925	178
151377	179
1060878	180
32430	181
726990	182
123994	183
89110	184
187880	185
71820	186
93831	187
78285	188
462410	189
58499	190
59253	191
802150	192
134316	193
305091	194
710548	195
287331	196
206776	197
120620	198
1016128	199
278366	200
185056	201
1156090	202
160558	203
1646484	204
165043	205
162139	206
335092	207
77073	208
1311789	209
202975	210
39628	211
17476	212
228793	213
42872	214
122051	215
96569	216
1218600	217
39588	218
494742	219
40844	220
1253583	221
805116	222
2078298	223
395203	224
31018	225
76833	226
137548	227
37443	228
173765	229
92565	230
72740	231
974574	232
730304	233
184105	234
183556	235
137919	236
136225	237
766077	238
890882	239
93913	240
575482	241
93951	242
121015	243
66452	244
81294	245
1651473	246
1221163	247
485171	248
120225	249
286303	250
116289	251
508851	252
1375533	253
142567	254
824032	255
216265	256
1737650	257
1633068	258
356720	259
6368	260
244111	261
638434	262
1120837	263
799059	264
1281954	265
225037	266
30780	267
210890	268
1681340	269
983753	270
203769	271
113862	272
25260	273
186344	274
635394	275
215148	276
128193	277
240054	278
1222570	279
221560	280
109741	281
1689300	282
241076	283
224420	284
25277	285
1333004	286
1926543	287
236148	288
23402	289
178493	290
422665	291
354271	292
155920	293
1572231	294
193342	295
763055	296
23826	297
59463	298
100179	299
286742	300
140408	301
416748	302
192656	303
258652	304
357910	305
4913	306
85812	307
277468	308
1890738	309
130156	310
16182	311
88132	312
132734	313
19128	314
73187	315
65067	316
508838	317
665540	318
874014	319
288077	320
188284	321
467659	322
232155	323
24306	324
11150	325
76990	326
87114	327
346289	328
140477	329
480303	330
321422	331
30658	332
594489	333
1598737	334
65381	335
634940	336
625808	337
85883	338
1354841	339
191931	340
101091	341
168894	342
59666	343
433821	344
1739937	345
204061	346
177725	347
61894	348
56600	349
640215	350
75274	351
632953	352
104604	353
640296	354
44458	355
46823	356
190690	357
299086	358
135593	359
116821	360
1465440	361
188666	362
223258	363
1272672	364
217779	365
547812	366
82895	367
88438	368
207280	369
242075	370
872877	371
145118	372
233409	373
112897	374
118790	375
54971	376
259201	377
169621	378
3209	379
82727	380
107290	381
250937	382
1415411	383
51756	384
158594	385
1448478	386
3171	387
52916	388
433991	389
271857	390
888848	391
246974	392
660555	393
129326	394
155926	395
443780	396
119848	397
180597	398
148366	399
78604	400
301216	401
65858	402
408956	403
92756	404
1218881	405
100441	406
1356	407
30031	408
77944	409
339645	410
604764	411
1284092	412
115875	413
173086	414
622147	415
25085	416
839895	417
7199	418
376068	419
274829	420
373970	421
4377	422
105027	423
125368	424
247095	425
60062	426
73820	427
203870	428
74191	429
1182355	430
200891	431
1409053	432
124776	433
907995	434
144787	435
126180	436
706932	437
79735	438
61523	439
157064	440
1494356	441
414774	442
285521	443
102032	444
1766208	445
444719	446
188916	447
191592	448
231550	449
12424	450
639233	451
16624	452
1828912	453
44454	454
1830959	455
93882	456
110189	457
542885	458
1912352	459
295866	460
188659	461
561994	462
321884	463
992366	464
97368	465
565375	466
84554	467
50244	468
329109	469
413085	470
67489	471
36866	472
916753	473
186253	474
98676	475
61161	476
1212701	477
816211	478
509848	479
35397	480
76420	481
170394	482
373575	483
5995	484
888591	485
87488	486
142350	487
295490	488
648871	489
249320	490
65771	491
1642086	492
32329	493
392722	494
202917	495
29643	496
1012859	497
835071	498
979236	499
107334	500
1755277	501
154837	502
228945	503
240029	504
818707	505
735988	506
2900	507
482916	508
272664	509
10475	510
210362	511
360991	512
1924636	513
197217	514
183756	515
1344686	516
218515	517
873649	518
56457	519
236058	520
104516	521
190612	522
51255	523
70956	524
734137	525
1467964	526
50539	527
247980	528
98228	529
1637234	530
2150328	531
82893	532
227135	533
61889	534
33481	535
317835	536
555327	537
65548	538
161487	539
836336	540
233864	541
113474	542
57629	543
267467	544
239713	545
506804	546
1177556	547
358705	548
158729	549
935297	550
133718	551
191213	552
161976	553
2127492	554
352631	555
3869	556
110663	557
25489	558
1960038	559
31746	560
163679	561
159224	562
18087	563
1398995	564
169064	565
229556	566
121991	567
758634	568
85034	569
144766	570
493134	571
258734	572
1029180	573
973160	574
47072	575
1211187	576
101106	577
285213	578
67854	579
203201	580
1112347	581
133077	582
120035	583
531328	584
129021	585
891225	586
22638	587
367950	588
5499	589
68321	590
141984	591
156588	592
186385	593
1273007	594
316367	595
32627	596
312654	597
6504	598
100562	599
6898	600
8684	601
730316	602
68594	603
222493	604
257262	605
159693	606
178347	607
1379693	608
290248	609
180825	610
531119	611
604338	612
108866	613
212725	614
1341356	615
45761	616
854693	617
350045	618
23286	619
156006	620
1373562	621
278332	622
1447862	623
257515	624
71080	625
182425	626
41750	627
1359820	628
136432	629
54015	630
21742	631
1307528	632
674494	633
227754	634
422384	635
75487	636
1866667	637
1413300	638
88203	639
21896	640
27761	641
544182	642
167511	643
107459	644
150050	645
147998	646
31206	647
630749	648
148057	649
181987	650
107223	651
107026	652
209456	653
791124	654
1072257	655
238663	656
5602	657
219623	658
42837	659
189510	660
160683	661
177940	662
744534	663
1281212	664
415166	665
106476	666
887900	667
806953	668
179392	669
64835	670
184932	671
58275	672
83981	673
1472533	674
137593	675
338138	676
59321	677
623594	678
273421	679
1498997	680
127687	681
160577	682
1133494	683
192162	684
397816	685
202678	686
354395	687
73523	688
179652	689
8554	690
1065129	691
1490946	692
39485	693
204854	694
227802	695
21233	696
641161	697
232307	698
600594	699
204436	700
20580	701
1862464	702
138409	703
284273	704
71270	705
578062	706
156210	707
130139	708
20962	709
143336	710
18535	711
58	712
114902	713
334608	714
204169	715
290003	716
114066	717
251267	718
24641	719
474750	720
1569817	721
1974141	722
148225	723
325950	724
151356	725
106432	726
45550	727
1268334	728
698658	729
89531	730
1133300	731
208728	732
203995	733
4597	734
204518	735
636074	736
640366	737
514794	738
173385	739
334424	740
120609	741
168005	742
176852	743
19	744
209894	745
324160	746
187805	747
100911	748
599015	749
77404	750
13798	751
774861	752
467974	753
95285	754
110475	755
47439	756
190744	757
115204	758
20369	759
215886	760
29889	761
15861	762
150088	763
73656	764
54678	765
339312	766
31763	767
425372	768
1040226	769
394274	770
830280	771
75546	772
1532303	773
388351	774
266670	775
444848	776
1570777	777
1478434	778
9073	779
1711459	780
118975	781
1999834	782
171511	783
291992	784
574863	785
33075	786
1592290	787
219808	788
146462	789
58201	790
283087	791
65309	792
649498	793
190704	794
630289	795
352699	796
266189	797
8637	798
367506	799
258709	800
188766	801
594095	802
454661	803
31982	804
285861	805
83302	806
426785	807
128059	808
60941	809
189040	810
335251	811
115373	812
810704	813
159837	814
39249	815
930940	816
319645	817
671402	818
137064	819
1057	820
315195	821
61629	822
207083	823
95911	824
18637	825
732912	826
252467	827
23342	828
804953	829
251922	830
64291	831
182177	832
127264	833
324029	834
459624	835
178204	836
900604	837
49809	838
92568	839
180714	840
1042043	841
263715	842
100955	843
182128	844
14241	845
888184	846
41919	847
1041042	848
174692	849
388358	850
21406	851
188991	852
1740620	853
209358	854
1787493	855
30724	856
396243	857
165796	858
208087	859
231731	860
283600	861
1005693	862
112756	863
9017	864
981369	865
157563	866
93777	867
84559	868
243910	869
9646	870
45743	871
594832	872
112266	873
62543	874
208491	875
227701	876
765757	877
249489	878
126023	879
1641871	880
146036	881
495966	882
153605	883
184075	884
44337	885
207422	886
174935	887
116813	888
52143	889
132704	890
909816	891
1590577	892
297231	893
144279	894
942156	895
36733	896
248357	897
58975	898
316587	899
152066	900
182275	901
642317	902
1286290	903
61274	904
117816	905
1052324	906
1314514	907
182143	908
1951351	909
126270	910
110209	911
1262730	912
263840	913
153855	914
219902	915
1322579	916
482412	917
239597	918
184103	919
122142	920
1224410	921
7485	922
399912	923
