111200
0	8	1	0	75
0	8	1	0	75
1	8	2	1	57
2	8	3	2	45
3	8	4	3	56
4	8	5	4	69
5	8	6	5	82
6	8	7	6	60
7	8	8	3	45
8	8	9	7	43
9	8	2	1	57
10	8	10	8	34
6	8	11	4	58
11	8	12	3	45
12	8	13	5	45
13	8	14	9	60
14	8	15	10	44
15	8	16	11	66
16	8	17	3	55
17	8	18	12	74
18	8	19	13	57
17	8	20	14	74
19	8	21	15	55
19	8	22	15	55
20	8	23	16	54
21	8	24	17	45
22	8	25	7	58
23	8	26	18	44
24	8	27	19	56
25	8	28	20	45
26	8	29	21	45
27	8	30	22	58
28	8	31	23	45
29	8	32	17	45
30	8	33	24	46
31	8	34	3	45
32	8	35	25	44
33	8	36	24	45
34	8	37	7	43
35	8	38	26	44
36	8	39	21	46
36	8	39	21	46
37	8	40	27	45
38	8	41	17	45
38	8	42	28	45
39	8	43	18	44
38	8	32	17	45
40	8	44	24	45
41	8	45	29	53
42	8	46	30	44
38	8	47	17	45
43	8	48	4	55
44	8	49	3	44
45	8	24	17	45
46	8	50	31	57
22	8	24	17	45
47	8	51	32	82
48	8	52	23	46
49	8	53	16	45
50	8	54	33	45
51	8	55	23	65
28	8	56	34	46
52	8	57	35	44
53	8	58	13	45
54	8	16	11	66
55	8	59	14	71
56	8	60	36	44
57	8	61	24	45
58	8	62	30	44
59	8	63	12	44
60	8	24	17	45
61	8	64	37	45
62	8	65	5	44
63	8	66	12	44
5	8	67	38	83
64	8	68	6	71
65	8	69	39	44
66	8	70	14	54
11	8	71	40	45
67	8	72	6	71
68	8	73	41	55
69	8	74	42	54
70	8	75	9	54
70	8	76	22	44
71	8	77	43	55
72	8	78	44	45
73	8	79	45	71
73	8	80	45	71
74	8	81	15	54
75	8	82	40	45
76	8	83	46	45
77	8	84	6	71
78	8	85	47	68
79	8	86	48	44
6	8	7	6	60
80	8	87	49	58
81	8	88	50	20
82	8	89	51	44
83	8	90	50	44
84	8	91	22	46
85	8	92	52	44
3	8	93	39	45
30	8	94	53	45
86	8	95	54	44
87	8	96	55	44
88	8	97	16	45
89	8	98	56	44
90	8	99	25	43
91	8	96	55	44
92	8	100	16	44
93	8	101	57	45
76	8	102	46	45
54	8	103	58	45
94	8	104	52	45
95	8	105	59	65
70	8	106	60	45
96	8	107	61	45
97	8	108	3	45
91	8	109	9	45
70	8	110	62	45
16	8	111	63	45
98	8	112	16	55
99	8	113	18	34
100	8	114	64	44
101	8	115	7	63
102	8	116	65	45
103	8	117	66	45
104	8	118	47	65
8	8	119	67	44
105	8	120	50	65
106	8	121	57	45
107	8	122	43	45
108	8	123	68	44
28	8	124	67	46
70	8	125	69	45
32	8	126	46	45
109	8	127	3	56
110	8	128	23	57
111	8	129	12	45
112	8	130	12	44
66	8	131	70	44
66	8	132	71	54
23	8	133	67	33
113	8	134	72	56
114	8	111	63	45
81	8	135	73	20
33	8	136	5	45
115	8	137	74	44
116	8	138	6	40
117	8	139	67	93
20	8	140	75	54
118	8	141	76	77
119	8	142	77	45
120	8	143	78	45
109	8	144	79	56
40	8	145	80	45
121	8	146	81	46
17	8	147	4	74
122	8	148	3	42
123	8	149	32	66
124	8	150	42	44
125	8	151	82	46
75	8	152	83	45
126	8	153	16	54
127	8	154	84	44
128	8	155	85	34
129	8	156	4	44
95	8	72	6	71
130	8	157	13	57
80	8	158	86	44
81	8	159	12	20
131	8	160	87	46
132	8	161	36	65
133	8	162	72	45
134	8	163	53	45
135	8	164	88	45
64	8	165	72	71
136	8	166	89	57
137	8	167	29	43
138	8	168	42	56
75	8	169	67	45
139	8	170	50	46
112	8	171	90	44
36	8	172	91	66
140	8	173	72	85
92	8	174	67	45
27	8	175	53	45
141	8	176	92	74
8	8	177	64	43
142	8	178	93	43
143	8	179	94	40
144	8	180	44	45
145	8	180	44	45
146	8	181	95	46
145	8	182	96	45
147	8	183	29	45
33	8	36	24	45
3	8	184	97	45
148	8	185	53	45
143	8	186	6	40
149	8	187	41	43
23	8	188	98	44
101	8	189	90	45
150	8	190	53	45
68	8	191	99	45
151	8	192	80	46
53	8	193	12	45
152	8	194	49	86
153	8	195	100	11
154	8	196	3	44
155	8	197	101	56
156	8	198	102	57
157	8	199	20	45
145	8	200	59	45
112	8	201	90	44
158	8	202	16	45
159	8	203	4	46
75	8	204	103	45
141	8	205	104	65
160	8	206	105	45
161	8	207	71	54
102	8	208	72	45
162	8	209	93	44
30	8	210	71	46
163	8	211	59	67
60	8	174	67	45
89	8	212	27	44
164	8	213	37	45
165	8	214	3	45
166	8	215	16	46
37	8	24	17	45
167	8	216	75	44
168	8	217	26	43
98	8	218	106	55
169	8	219	107	45
82	8	220	108	44
170	8	221	67	54
112	8	222	64	44
171	8	223	109	85
172	8	224	22	55
173	8	225	1	40
174	8	226	85	43
175	8	227	110	44
176	8	228	93	45
177	8	229	3	45
178	8	82	40	45
179	8	230	111	68
180	8	231	112	45
162	8	232	54	44
97	8	233	67	45
181	8	234	65	45
8	8	235	47	42
68	8	236	113	45
42	8	237	3	44
182	8	238	12	64
183	8	239	114	45
184	8	240	3	45
185	8	241	17	65
186	8	242	89	54
187	8	243	41	45
188	8	244	67	56
189	8	245	115	45
190	8	24	17	45
123	8	246	4	66
70	8	76	22	44
191	8	247	4	54
146	8	248	4	45
192	8	249	116	44
193	8	250	26	46
194	8	7	6	60
195	8	251	7	58
196	8	252	25	45
156	8	253	117	45
103	8	254	23	46
197	8	255	4	58
198	8	256	54	45
199	8	257	51	45
195	8	258	4	69
165	8	259	118	45
80	8	260	75	44
200	8	261	119	55
147	8	262	75	45
197	8	263	67	58
201	8	264	37	45
191	8	265	99	53
202	8	266	9	95
203	8	216	75	44
23	8	267	67	44
204	8	268	120	45
19	8	269	19	55
205	8	270	20	45
121	8	271	121	57
206	8	272	3	46
207	8	24	17	45
208	8	186	6	40
191	8	273	4	54
209	8	274	71	43
70	8	275	122	54
210	8	276	28	11
211	8	277	75	45
212	8	278	123	43
102	8	279	85	45
213	8	280	63	44
161	8	281	56	44
214	8	282	3	45
71	8	283	110	46
215	8	284	124	94
216	8	285	125	45
217	8	16	11	66
218	8	286	126	46
112	8	287	4	44
219	8	288	50	53
220	8	289	4	47
221	8	290	4	84
222	8	186	6	40
191	8	291	19	54
191	8	292	31	54
171	8	293	96	84
223	8	294	11	82
224	8	295	85	45
27	8	296	24	45
207	8	297	17	75
225	8	298	18	45
191	8	299	100	54
13	8	300	50	73
132	8	301	21	65
226	8	302	127	76
126	8	303	128	33
43	8	48	4	55
198	8	304	3	44
103	8	305	79	46
227	8	306	9	44
131	8	307	16	45
228	8	308	21	46
229	8	309	110	45
230	8	310	129	45
195	8	311	3	46
231	8	312	100	84
166	8	313	1	75
25	8	314	75	43
75	8	315	17	65
232	8	316	130	45
126	8	317	128	43
96	8	318	3	45
233	8	319	75	45
32	8	320	131	45
164	8	321	132	45
201	8	158	86	44
229	8	322	133	45
231	8	323	4	94
80	8	324	93	45
234	8	313	1	75
235	8	96	55	44
236	8	325	84	45
229	8	326	134	45
33	8	64	37	45
223	8	327	16	85
133	8	328	50	45
237	8	329	6	21
28	8	330	28	45
96	8	331	90	45
33	8	332	50	45
238	8	333	124	58
149	8	334	132	43
239	8	335	32	66
240	8	336	16	44
241	8	337	24	45
242	8	338	79	43
