697	2630
866	2252
2536	1310
540	1199
800	696
468	1323
1378	2082
2398	227
2184	1722
221	1905
597	89
2230	1236
2487	2186
191	2381
110	148
1145	2063
1987	2020
88	100
2739	596
1436	599
897	2171
78	21
273	643
907	1822
265	1383
799	2675
272	622
725	2471
2083	1750
1743	2107
2334	240
387	2413
526	1880
1665	2769
547	2352
460	889
254	2576
730	2019
2585	1523
19	332
742	2269
2285	2052
269	234
1870	2627
819	2647
140	1659
1982	2019
546	2427
378	2065
833	1958
2024	1049
1048	2200
1533	731
447	1427
1997	1144
184	29
125	1729
114	218
1702	1974
671	553
438	2618
677	1811
2207	2641
2201	2005
1410	1915
897	1223
1495	616
2620	2558
1198	1955
2374	874
2670	1514
1810	1247
2184	417
947	1669
913	2653
1062	2673
2460	149
2413	2691
1705	2306
569	2638
792	1591
1733	2020
764	2191
2693	2473
618	1766
943	292
742	150
443	932
82	1734
2418	1375
730	2287
1752	750
1000	1135
319	344
526	1976
2670	139
2334	2290
1449	1854
1452	2755
1463	1951
839	1801
2468	2793
847	1351
45	1951
2373	259
2281	842
1112	750
645	1053
594	8
278	2329
1324	1910
1199	2039
677	800
78	1388
2351	2597
2016	2389
2491	1044
1325	896
495	298
2230	1107
2367	894
730	2118
2201	1456
1535	1318
447	2566
1955	2100
1346	1147
336	2163
2707	2377
2024	120
949	896
1845	733
1378	2772
15	1356
2709	544
539	918
2141	116
1493	2008
146	2392
2573	2133
1446	1958
1372	1015
278	30
1292	1156
366	550
2505	1416
351	2104
187	2297
648	1516
2591	1990
929	1040
2585	1913
2175	1318
2437	1111
1608	802
885	2655
569	1464
38	253
1437	797
525	330
2573	1221
2585	1336
188	1631
1198	2012
2349	291
671	2272
1067	478
1211	2557
1886	1367
2663	302
824	45
989	29
1292	93
2343	1664
528	431
112	381
1822	2372
1533	1924
1516	1397
907	2424
607	1773
311	1519
1716	2369
2768	717
28	2071
1670	1696
2591	1561
2131	2261
1642	858
2359	1600
333	1432
2555	2591
1540	1527
448	2636
2244	2124
724	2456
506	2180
2129	1357
236	851
2208	1222
482	2263
449	846
907	1079
66	394
724	1053
1610	1505
183	2440
953	498
561	350
742	1583
1290	375
2384	2285
368	1732
2415	443
1839	174
56	2670
2478	521
2159	1663
2042	371
99	1272
16	862
2016	2573
112	1687
1659	2086
485	201
2585	285
551	2270
2622	2269
1133	2161
270	2111
546	1881
174	2705
358	1375
2506	2725
403	1298
1082	1386
217	2390
1095	516
2619	960
742	103
1566	346
742	625
1264	1514
1494	848
2091	2675
2400	2154
419	804
1000	2217
2288	1284
1533	1812
768	2703
2141	2431
373	731
2585	422
523	1898
1795	764
913	2456
1273	219
1295	1696
953	735
764	2597
2411	1188
216	576
1613	230
6	183
339	2421
724	1391
911	199
1971	1249
753	590
1850	398
2402	904
2055	334
2172	1109
443	922
742	2735
280	2121
1751	1614
437	821
657	17
1299	2153
1554	1039
2748	2265
2291	837
2417	2152
1040	313
1782	1201
1074	2620
986	655
221	2535
142	2636
648	358
1142	963
1580	2314
431	121
1177	2340
748	1638
742	1226
2	707
378	697
2782	634
1474	662
819	104
1904	595
1022	1512
12	1734
462	1792
645	2202
1059	777
2667	120
2303	778
1314	413
790	1975
1971	809
659	342
2443	960
850	1538
2398	1984
1676	1426
12	417
360	1711
1756	2084
956	522
341	1061
2361	1049
724	1556
592	2255
1476	1428
1329	1919
93	1326
2024	670
779	2094
69	364
812	611
2360	714
2748	421
2748	272
2351	1528
1722	2117
1179	2689
851	2152
1519	119
980	2156
2431	482
1799	2733
1334	2109
1325	920
1724	1280
546	1175
482	2037
1295	787
1143	1083
1817	1692
141	2454
2361	244
449	2605
745	474
730	1652
2737	2293
237	1161
2373	1419
924	2654
523	291
1296	1056
907	755
1074	1850
1378	386
1296	1408
1839	1186
897	2446
278	1956
1233	1795
2673	51
791	2064
2491	2405
269	2633
1443	2325
1687	1490
1610	1921
178	795
677	1720
2782	502
1770	2298
869	206
1624	137
742	2274
2112	1685
359	397
824	63
2488	2282
1995	2657
2016	824
2505	697
285	1546
1297	2022
482	782
732	1785
283	1802
939	1717
2272	722
1540	2542
236	612
2673	483
1763	1302
197	2398
523	2577
1402	90
2038	2565
40	1668
1982	1705
850	2690
1159	130
569	1439
410	869
764	2309
2374	1201
451	2228
2308	1844
2550	1962
953	2682
1618	1829
1839	1425
2456	493
1813	1908
535	190
1588	1055
105	493
932	2433
1648	668
2088	510
732	902
2015	1980
2456	1094
378	2120
243	1487
378	1417
381	1220
1901	1567
1295	2710
1211	2663
730	2707
780	2647
1262	1058
2747	2575
29	1125
52	420
2762	1182
193	1156
742	2467
2669	2505
374	903
1983	2263
2712	1103
447	2129
1666	2338
1730	1678
2016	1909
771	2063
702	2121
214	1788
743	1051
381	558
2437	2010
2789	988
517	2418
953	2503
1930	1243
724	2146
2415	535
28	628
1302	1933
2456	1753
742	287
1261	2488
1011	1240
733	984
228	2086
1794	47
730	354
847	2332
333	1555
888	2541
959	598
150	936
648	1647
98	1945
641	331
720	1214
1949	1305
1670	2442
727	2155
1164	1799
1298	678
1955	2496
1666	998
2623	927
73	193
2275	1445
193	1880
2527	458
2641	2395
1839	823
1875	2572
206	2373
839	1201
291	1748
778	1085
479	1851
1485	745
1354	2071
230	1074
1670	2780
2478	88
2766	31
1676	2702
2152	1624
30	718
34	2500
180	279
1378	145
671	2790
2016	2455
861	1501
732	528
453	1825
1059	2243
1670	230
1930	1249
406	2357
1480	871
1065	2124
1325	651
1631	1255
1982	770
2221	1099
708	546
1062	54
692	1986
660	1337
2281	1236
2024	1112
2167	1136
505	198
913	94
1724	2152
742	2122
2034	541
826	632
2109	826
178	995
2204	1242
2782	2771
1546	539
785	2280
597	2386
487	771
1140	318
2667	298
2288	621
2450	2320
593	213
691	2158
2673	1074
368	559
1727	1616
2755	2117
2244	762
770	2607
1910	1633
1702	421
150	445
1048	2034
191	1246
952	1007
646	1786
757	555
1820	1082
1638	1549
1048	2440
1933	2475
461	8
1325	367
435	1074
389	2095
720	2246
2370	2280
2351	1307
1059	2046
2787	849
2141	536
1457	190
742	1664
1911	1395
2355	1795
1519	166
2118	2397
1627	1897
1151	1948
77	2257
393	2330
363	666
45	2190
1309	454
1287	626
1563	131
34	2283
645	1676
1292	2077
381	929
1065	1820
885	278
1142	158
1549	132
325	428
742	611
748	1201
471	795
453	1611
1125	2628
1065	513
1541	756
1115	1886
742	510
1133	1270
2717	644
2201	1271
742	723
947	1571
1295	2757
1145	823
2510	1430
737	2186
1966	1519
866	917
1927	1559
654	162
2119	1928
1059	1715
791	2487
1787	2742
1145	411
1145	1141
2669	1081
119	2459
1365	1408
724	2736
1065	1099
742	1855
1838	1728
601	2666
351	2156
1051	2676
368	77
1857	1678
167	1367
2483	2242
154	2783
487	157
761	2058
19	2036
1670	930
1666	1670
